Stock Ticker,Date,Time,Open,High,Low,Close,Volume
MSFT,2016-11-01,15:00:00,59.97,60.02,59.25,59.80,24532986
MSFT,2016-11-02,15:00:00,59.82,59.93,59.30,59.43,22147005
MSFT,2016-11-03,15:00:00,59.53,59.64,59.11,59.21,21600427
MSFT,2016-11-04,15:00:00,58.65,59.28,58.52,58.71,28697016
MSFT,2016-11-07,15:00:00,59.78,60.52,59.78,60.42,31664798
MSFT,2016-11-08,15:00:00,60.55,60.78,60.15,60.47,22935355
MSFT,2016-11-09,15:00:00,60.00,60.59,59.20,60.17,49632479
MSFT,2016-11-10,15:00:00,60.48,60.49,57.63,58.70,56577545
