Stock Ticker,Date,Time,Open,High,Low,Close,Volume
AAPL,2016-11-01,15:00:00,113.46,113.77,110.53,111.49,43825812
AAPL,2016-11-02,15:00:00,111.40,112.35,111.23,111.59,28331709
AAPL,2016-11-03,15:00:00,110.98,111.46,109.55,109.83,26932602
AAPL,2016-11-04,15:00:00,108.53,110.25,108.11,108.84,30836997
AAPL,2016-11-07,15:00:00,110.08,110.51,109.46,110.41,32560000
AAPL,2016-11-08,15:00:00,110.31,111.72,109.70,111.06,24254179
AAPL,2016-11-09,15:00:00,109.88,111.32,108.05,110.88,59176361
AAPL,2016-11-10,15:00:00,111.09,111.09,105.83,107.79,56808460
