Stock Ticker,Date,Time,Open,High,Low,Close,Volume
TSLA,2016-11-01,15:00:00,198.04,198.50,188.10,190.79,7060036
TSLA,2016-11-02,15:00:00,190.05,192.70,187.50,188.02,4253382
TSLA,2016-11-03,15:00:00,189.00,191.47,187.04,187.42,2653023
TSLA,2016-11-04,15:00:00,189.00,193.46,185.96,190.56,5146043
TSLA,2016-11-07,15:00:00,193.59,194.29,190.05,193.21,3870112
TSLA,2016-11-08,15:00:00,193.79,197.49,191.26,194.94,3267580
TSLA,2016-11-09,15:00:00,186.88,192.00,183.95,190.06,8173065
TSLA,2016-11-10,15:00:00,191.05,191.61,180.42,185.35,6741415
